Time,Cpu
600000000.0,0.37650356999999995
900000000.0,0.21867830999999999
1200000000.0,0.18615770999999998
1500000000.0,0.26024996
1800000000.0,0.29315843000000003
2100000000.0,0.44149643000000005
2400000000.0,0.34211412000000008
2700000000.0,0.27555706999999996
3000000000.0,0.18008066999999994
3300000000.0,0.20754711000000001
3600000000.0,0.20450739999999998
3900000000.0,0.22301590999999998
4200000000.0,0.25558190999999997
4500000000.0,0.23396031
4800000000.0,0.25178340999999999
5100000000.0,0.23543781
5400000000.0,0.27066260999999997
5700000000.0,0.29906790999999999
6000000000.0,0.30569320999999994
6300000000.0,0.26567284999999996
6600000000.0,0.20140525999999997
6900000000.0,0.32049454999999999
7200000000.0,0.33836144999999995
7500000000.0,0.38322711000000009
7800000000.0,0.41269286999999999
8100000000.0,0.44699946999999995
8400000000.0,0.47402231999999994
8700000000.0,0.38026986000000002
9000000000.0,0.27984952000000002
9300000000.0,0.32302176999999993
9600000000.0,0.36977141000000002
9900000000.0,0.37951000999999995
10200000000.0,0.33718311000000006
10500000000.0,0.39011135999999991
10800000000.0,0.37435340999999994
11100000000.0,0.37614215999999989
11400000000.0,0.32675255999999997
11700000000.0,0.30736275000000002
12000000000.0,0.31602321
12300000000.0,0.41388563
12600000000.0,0.37794932000000009
12900000000.0,0.35747541999999999
13200000000.0,0.30237636999999995
13500000000.0,0.37415867000000003
13800000000.0,0.42605994000000003
14100000000.0,0.43053173
14400000000.0,0.37207167000000013
14700000000.0,0.40940200999999998
15000000000.0,0.40714427000000003
15300000000.0,0.27600306000000002
15600000000.0,0.28847486999999999
15900000000.0,0.29540620999999995
16200000000.0,0.17436510999999996
16500000000.0,0.19305700999999997
16800000000.0,0.26721886
17100000000.0,0.23386485999999995
17400000000.0,0.21275836000000004
17700000000.0,0.25500201
18000000000.0,0.30624815999999999
18300000000.0,0.26546840999999999
18600000000.0,0.28023780999999998
18900000000.0,0.24800500999999994
19200000000.0,0.23283005999999998
19500000000.0,0.25231861000000005
19800000000.0,0.16625835999999999
20100000000.0,0.20747025999999996
20400000000.0,0.24469576000000004
20700000000.0,0.18456550999999999
21000000000.0,0.27502551000000003
21300000000.0,0.31229451000000008
21600000000.0,0.37745112000000003
21900000000.0,0.49996668999999999
22200000000.0,0.49280598999999997
22500000000.0,0.56923988999999997
22800000000.0,0.52120118000000004
23100000000.0,0.27345485999999997
23400000000.0,0.22547840999999996
23700000000.0,0.29010775000000005
24000000000.0,0.42321334999999993
24300000000.0,0.28297480999999997
24600000000.0,0.29328635999999991
24900000000.0,0.30608381000000007
25200000000.0,0.38268550999999984
25500000000.0,0.30937701000000001
25800000000.0,0.19560090999999999
26100000000.0,0.27645091000000005
26400000000.0,0.19710220999999997
26700000000.0,0.22965280999999996
27000000000.0,0.39529291
27300000000.0,0.32243090999999996
27600000000.0,0.24878536999999995
27900000000.0,0.27335311999999995
28200000000.0,0.27762447000000001
28500000000.0,0.39472242000000002
28800000000.0,0.32698392000000004
29100000000.0,0.33673177999999993
29400000000.0,0.33593217999999991
29700000000.0,0.30263108
30000000000.0,0.23594802999999998
30300000000.0,0.39748043
30600000000.0,0.28378502999999994
30900000000.0,0.20559294000000003
31200000000.0,0.29901377999999995
31500000000.0,0.41464018999999996
31800000000.0,0.31100631999999995
32100000000.0,0.30888917000000005
32400000000.0,0.36234877000000004
32700000000.0,0.29652976999999997
33000000000.0,0.25324732
33300000000.0,0.31586257000000001
33600000000.0,0.36706656999999993
33900000000.0,0.29730993
34200000000.0,0.27875981999999994
34500000000.0,0.28339401000000003
34800000000.0,0.30061077000000003
35100000000.0,0.37663725999999997
35400000000.0,0.26157431000000003
35700000000.0,0.30470925999999993
36000000000.0,0.28275640999999996
36300000000.0,0.35806440999999994
36600000000.0,0.35346757000000001
36900000000.0,0.38578052000000007
37200000000.0,0.33512007000000005
37500000000.0,0.31842412999999997
37800000000.0,0.35457417000000002
38100000000.0,0.24203486999999996
38400000000.0,0.22075566999999996
38700000000.0,0.31565333000000001
39000000000.0,0.31257608000000003
39300000000.0,0.29859458000000005
39600000000.0,0.36083273999999993
39900000000.0,0.29612803999999998
40200000000.0,0.4348757900000001
40500000000.0,0.33500028000000004
40800000000.0,0.5262333400000001
41100000000.0,0.40212368999999992
41400000000.0,0.36835864000000007
41700000000.0,0.41804787999999993
42000000000.0,0.23929448999999997
42300000000.0,0.22214437999999997
42600000000.0,0.30106239000000007
42900000000.0,0.2524150799999999
43200000000.0,0.25372206999999991
43500000000.0,0.25712246999999994
43800000000.0,0.31791557000000004
44100000000.0,0.29867457000000008
44400000000.0,0.3607899200000001
44700000000.0,0.35368747
45000000000.0,0.29610237
45300000000.0,0.35489742000000002
