Time,Cpu
600000000.0,0.27893713000000003
900000000.0,0.23970464
1200000000.0,0.23960703999999999
1500000000.0,0.30979698999999994
1800000000.0,0.06889634
2100000000.0,0.30182429
2400000000.0,0.30682798999999999
2700000000.0,0.2157606
3000000000.0,0.29943694999999998
3300000000.0,0.38846925999999998
3600000000.0,0.37731405000000001
3900000000.0,0.40432995000000005
4200000000.0,0.37808704999999998
4500000000.0,0.38571575000000002
4800000000.0,0.34308897999999999
5100000000.0,0.24394948999999999
5400000000.0,0.24331653000000003
5700000000.0,0.19425819000000003
6000000000.0,0.025781230000000002
6300000000.0,0.24816948999999999
6600000000.0,0.082192649999999992
6900000000.0,0.27631722999999997
7200000000.0,0.22891683000000002
7500000000.0,0.26632589000000001
7800000000.0,0.24510062999999996
8100000000.0,0.26025038
8400000000.0,0.19009882000000003
8700000000.0,0.25540718000000001
9000000000.0,0.22140635999999997
9300000000.0,0.085681229999999997
9600000000.0,0.26115968000000001
9900000000.0,0.27514629000000002
10200000000.0,0.22182437000000002
10500000000.0,0.23960494000000002
10800000000.0,0.22474088000000003
11100000000.0,0.21762413000000003
11400000000.0,0.27455588000000003
11700000000.0,0.21750202000000002
12000000000.0,0.25465347999999999
12300000000.0,0.096199000000000007
12600000000.0,0.39384260999999998
12900000000.0,0.18011057999999999
13200000000.0,0.28608454999999999
13500000000.0,0.22360914000000001
13800000000.0,0.27356289
14100000000.0,0.21375808999999998
14400000000.0,0.27096053999999997
14700000000.0,0.26859108999999998
15000000000.0,0.25752529000000002
15300000000.0,0.27713713999999995
15600000000.0,0.28054684999999996
15900000000.0,0.29235539999999999
16200000000.0,0.21751754000000001
16500000000.0,0.23739974
16800000000.0,0.20407264
17100000000.0,0.25668194000000005
17400000000.0,0.28007888999999997
17700000000.0,0.19234229
18000000000.0,0.23626208000000001
18300000000.0,0.19585512999999999
18600000000.0,0.23254288999999997
18900000000.0,0.21181489000000001
19200000000.0,0.22250588999999996
19500000000.0,0.26177513999999996
19800000000.0,0.20298779
20100000000.0,0.20951733
20400000000.0,0.24132764000000001
20700000000.0,0.22916023999999999
21000000000.0,0.20629988000000002
21300000000.0,0.21653524000000002
21600000000.0,0.22795163999999998
21900000000.0,0.019518540000000001
22200000000.0,0.069512539999999998
22500000000.0,0.21570768000000001
22800000000.0,0.069242830000000005
23100000000.0,0.070730840000000003
23400000000.0,0.26585143
23700000000.0,0.24820604000000002
24000000000.0,0.26210791999999999
24300000000.0,0.23775668
24600000000.0,0.26946316000000003
24900000000.0,0.1074729
25200000000.0,0.23132367000000001
25500000000.0,0.42912097000000005
25800000000.0,0.37406414999999998
26100000000.0,0.037614519999999999
26400000000.0,0.21885668
26700000000.0,0.22901733000000005
27000000000.0,0.082281779999999985
27300000000.0,0.25922503000000002
27600000000.0,0.27198104000000001
27900000000.0,0.24378549999999999
28200000000.0,0.27628949000000003
28500000000.0,0.29162054000000004
28800000000.0,0.22410758
29100000000.0,0.24530904000000001
29400000000.0,0.24387568000000001
29700000000.0,0.21985962000000003
30000000000.0,0.22054789
30300000000.0,0.074925989999999998
30600000000.0,0.20978063
30900000000.0,0.28330403999999998
31200000000.0,0.076206190000000007
31500000000.0,0.25751884000000003
31800000000.0,0.24664868999999998
32100000000.0,0.20821703000000003
32400000000.0,0.25971284000000006
32700000000.0,0.056253249999999998
33000000000.0,0.29051898999999998
33300000000.0,0.29633290000000001
33600000000.0,0.10984434000000001
33900000000.0,0.29619742999999998
34200000000.0,0.21201735999999999
34500000000.0,0.21872496
34800000000.0,0.25679932999999999
35100000000.0,0.30691055000000006
35400000000.0,0.22851127999999998
35700000000.0,0.26347583000000002
36000000000.0,0.28350467000000001
36300000000.0,0.26207166999999998
36600000000.0,0.19112595000000002
36900000000.0,0.21722576000000002
37200000000.0,0.21842386
37500000000.0,0.068364759999999997
37800000000.0,0.23138282000000002
38100000000.0,0.19851785999999996
38400000000.0,0.29549056000000001
38700000000.0,0.35587920000000001
39000000000.0,0.33374981000000004
39300000000.0,0.10564541999999999
39600000000.0,0.33398761999999999
39900000000.0,0.29844561999999997
40200000000.0,0.31439336999999995
40500000000.0,0.28412071
40800000000.0,0.27026560999999999
41100000000.0,0.28039071999999998
41400000000.0,0.30227281
41700000000.0,0.12543881000000001
42000000000.0,0.30453876999999996
42300000000.0,0.32801492999999993
42600000000.0,0.32014096999999997
42900000000.0,0.30599167999999999
43200000000.0,0.28757481000000001
43500000000.0,0.27919461000000001
43800000000.0,0.30597750999999995
44100000000.0,0.28117731000000001
44400000000.0,0.27378535000000004
44700000000.0,0.22328510000000001
45000000000.0,0.27940371000000003
45300000000.0,0.26488271000000002
45600000000.0,0.10744699999999999
45900000000.0,0.26718401000000003
46200000000.0,0.33614498000000004
46500000000.0,0.28343004999999999
46800000000.0,0.32607519999999995
47100000000.0,0.33017935999999998
47400000000.0,0.33103576000000001
47700000000.0,0.32627360999999999
48000000000.0,0.30099138999999997
48300000000.0,0.29157631000000001
48600000000.0,0.28208221
48900000000.0,0.26748260000000001
49200000000.0,0.31474205999999993
49500000000.0,0.31876503999999994
49800000000.0,0.15644991999999999
50100000000.0,0.10162421999999999
50400000000.0,0.34824840000000001
50700000000.0,0.31388315999999994
51000000000.0,0.30621210000000004
51300000000.0,0.31556777999999996
